Incident_ID,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop
A-1824425,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1707147,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3218395,False,False,True,False,False,False,True,False,False,False,False,True,False
A-2074181,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2316113,False,False,False,False,False,False,False,False,False,False,False,False,False
A-289499,False,False,False,False,False,False,False,False,False,False,False,False,False
A-527060,False,False,False,False,False,False,False,False,False,False,False,False,False
A-299121,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1047367,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2939632,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6672270,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7262972,False,False,False,False,True,False,False,False,False,False,False,False,False
A-4752138,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1661613,False,False,True,False,False,False,False,False,False,False,False,False,False
A-292651,True,False,False,False,False,False,False,False,False,False,False,True,False
A-4121673,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7509863,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2659808,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4164660,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7066288,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2433663,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2854168,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4332247,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1933687,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2540910,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5903936,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1581597,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2310834,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7748558,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2976978,False,False,False,False,False,False,False,False,False,False,False,False,False
A-332720,False,False,True,False,False,False,True,False,True,False,False,True,False
A-3052776,False,False,True,False,False,False,False,False,False,False,False,False,False
A-2454235,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5720773,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1038016,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2449088,True,False,False,False,False,False,False,False,False,False,False,False,False
A-1943645,False,False,True,False,False,False,False,False,False,False,False,True,False
A-271874,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4549363,False,False,False,False,False,False,False,False,False,True,False,False,False
A-869594,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5573334,False,False,False,False,False,False,False,False,False,False,False,False,False
A-791547,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2710742,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2490071,False,False,False,False,True,False,False,False,False,False,False,True,False
A-794477,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2662096,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6235366,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1231361,False,False,False,False,False,False,False,False,False,False,False,False,False
A-486619,False,False,False,False,False,False,False,False,False,False,False,False,False
A-391064,False,False,True,False,False,False,False,False,False,False,False,True,False
A-387260,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3438256,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7064702,False,False,False,False,True,False,False,False,False,False,False,False,False
A-903315,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2939789,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7423455,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1243779,False,False,False,True,False,False,False,False,False,False,False,True,False
A-5056945,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1192661,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2419529,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6183893,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5424715,False,False,False,False,True,False,False,False,False,False,False,False,False
A-5036379,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2686734,False,False,False,False,False,False,False,False,False,True,False,False,False
A-272113,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3768331,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5809531,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3144688,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7767879,False,False,False,False,False,False,False,False,False,False,False,False,False
A-508539,False,False,True,False,False,False,False,False,False,False,False,False,False
A-2993820,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3073610,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2557357,False,False,False,False,False,False,False,False,False,False,False,False,False
A-393611,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2101534,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3402623,False,False,False,False,False,False,False,False,False,False,False,True,False
A-297363,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2415621,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7158365,False,False,False,False,False,False,False,False,False,False,False,True,False
